tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt1954315	movie	Borgman	Borgman	0	2013	\N	113	"Drama,Horror,Mystery"	6.7	16235
tt1954352	movie	Crooked Arrows	Crooked Arrows	0	2012	\N	105	"Drama,Sport"	6	1835
tt1954470	movie	Gangs of Wasseypur	Gangs of Wasseypur	0	2012	\N	321	"Action,Comedy,Crime"	8.2	83130
tt1954598	movie	Ladies vs. Ricky Bahl	Ladies vs. Ricky Bahl	0	2011	\N	140	"Comedy,Crime,Drama"	6	8888
tt1954701	movie	A Coffee in Berlin	Oh Boy	0	2012	\N	86	"Comedy,Drama"	7.4	15196
tt1954811	movie	See Girl Run	See Girl Run	0	2012	\N	89	"Drama,Romance"	5.1	1299
tt1954843	movie	Space Milkshake	Space Milkshake	0	2012	\N	85	"Comedy,Sci-Fi"	6	1398
tt1956620	movie	Sex Tape	Sex Tape	0	2014	\N	94	"Comedy,Romance"	5.1	107921
tt1956697	movie	Vettai	Vettai	0	2012	\N	150	Action	6	2294
tt1957886	movie	Delivery: The Beast Within	Delivery	0	2013	\N	87	"Horror,Mystery,Thriller"	5.3	1204
tt1957938	movie	Narcopolis	Narcopolis	0	2015	\N	96	"Mystery,Sci-Fi,Thriller"	4.4	1728
tt1958043	movie	The Houses October Built	The Houses October Built	0	2014	\N	91	"Horror,Thriller"	5.2	8545
tt1959332	movie	American Mary	American Mary	0	2012	\N	103	"Drama,Horror"	6.3	23051
tt1959346	movie	Blind Man	À l'aveugle	0	2012	\N	94	"Action,Thriller"	5.7	1063
tt1959409	movie	Imaginaerum	Imaginaerum	0	2012	\N	86	"Drama,Fantasy,Musical"	6.3	6160
tt1959438	movie	Kiss of the Damned	Kiss of the Damned	0	2012	\N	97	"Drama,Horror,Romance"	5.5	4672
tt1959490	movie	Noah	Noah	0	2014	\N	138	"Action,Adventure,Drama"	5.7	244075
tt1959563	movie	The Hitman's Bodyguard	The Hitman's Bodyguard	0	2017	\N	118	"Action,Comedy,Crime"	6.9	188715
tt1961175	movie	American Assassin	American Assassin	0	2017	\N	111	"Action,Thriller"	6.2	71457
tt1961192	movie	Marie Krøyer	Marie Krøyer	0	2012	\N	102	"Biography,Drama"	6.3	1276
tt1961311	movie	Fasel W Na'oud	Fasel wa Na'ood	0	2011	\N	110	"Drama,Mystery,Thriller"	6.5	2389
tt1961386	movie	Ice	Led	0	2012	\N	118	Drama	7.5	1302
tt1961604	movie	The Undefeated	The Undefeated	0	2011	\N	118	"Biography,Documentary"	2	1891
tt1961675	movie	Inside	Yeralti	0	2012	\N	107	Drama	7.2	8023
tt1964418	movie	Tomorrowland	Tomorrowland	0	2015	\N	130	"Action,Adventure,Family"	6.4	173000
tt1964624	movie	In the House	Dans la maison	0	2012	\N	105	"Drama,Mystery,Thriller"	7.4	30264
tt1964773	movie	Hide Your Smiling Faces	Hide Your Smiling Faces	0	2013	\N	81	Drama	6	1647
tt1964995	movie	Penance Lane	Penance Lane	0	2020	\N	84	Horror	4.7	1079
tt1965065	movie	Save the Date	Save the Date	0	2012	\N	97	"Comedy,Romance"	5.8	6724
tt1965162	movie	Boys of Abu Ghraib	Boys of Abu Ghraib	0	2014	\N	102	"Drama,Thriller,War"	5.4	2086
tt1965272	movie	Velayudham	Velayudham	0	2011	\N	186	Action	6	10519
tt1965308	movie	Interreflections	Interreflections	0	2020	\N	165	"Fantasy,Sci-Fi"	7.6	3763
tt1966359	movie	Father Figures	Father Figures	0	2017	\N	113	"Comedy,Drama"	5.5	18449
tt1966385	movie	City of Tiny Lights	City of Tiny Lights	0	2016	\N	110	"Crime,Drama,Thriller"	5.5	1952
tt1966566	movie	Stalingrad	Stalingrad	0	2013	\N	131	"Action,Drama,War"	5.6	15797
tt1966604	movie	The Imposter	The Imposter	0	2012	\N	99	"Biography,Crime,Documentary"	7.5	45495
tt1967545	movie	Labor Day	Labor Day	0	2013	\N	111	"Drama,Romance,Thriller"	6.9	43082
tt1967614	movie	The Comedian	The Comedian	0	2016	\N	120	"Comedy,Drama,Romance"	5.8	6797
tt1967697	movie	White Frog	White Frog	0	2012	\N	93	"Drama,Romance"	6.8	1929
tt1969062	movie	Infinitely Polar Bear	Infinitely Polar Bear	0	2014	\N	90	"Comedy,Drama,Romance"	7	15248
tt1969959	movie	Box Office 3D: The Filmest of Films	Box Office 3D: Il film dei film	0	2011	\N	90	"Comedy,Family"	2	1150
tt1971325	movie	Automata	Autómata	0	2014	\N	109	"Action,Drama,Sci-Fi"	6.1	54650
tt1971352	movie	Compliance	Compliance	0	2012	\N	90	"Crime,Drama,Thriller"	6.4	31731
tt1971514	movie	Salvo	Salvo	0	2013	\N	110	"Crime,Drama,Romance"	5.9	1163
tt1971558	movie	The Sleeper	The Sleeper	0	2012	\N	90	"Horror,Thriller"	3.9	1154
tt1971571	movie	Fraktus - Das letzte Kapitel der Musikgeschichte	Fraktus - Das letzte Kapitel der Musikgeschichte	0	2012	\N	95	"Comedy,Music"	7.1	1367
tt1972571	movie	A Most Wanted Man	A Most Wanted Man	0	2014	\N	122	"Crime,Drama,Thriller"	6.8	72744
tt1972591	movie	King Arthur: Legend of the Sword	King Arthur: Legend of the Sword	0	2017	\N	126	"Action,Adventure,Drama"	6.7	193579
tt1972646	movie	Eames: The Architect & The Painter	Eames: The Architect & The Painter	0	2011	\N	85	"Biography,Documentary"	7.2	1030
tt1972663	movie	Into the Abyss	Into the Abyss	0	2011	\N	107	"Crime,Documentary,Drama"	7.3	15880
tt1972779	movie	The Best of Me	The Best of Me	0	2014	\N	118	"Drama,Romance"	6.7	66838
tt1972819	movie	And While We Were Here	And While We Were Here	0	2012	\N	83	"Drama,Romance"	5.8	3695
tt1974382	movie	The Challenger	The Challenger	0	2015	\N	95	"Drama,Sport"	5.6	1205
tt1974393	movie	Ghost of Goodnight Lane	Ghost of Goodnight Lane	0	2014	\N	96	"Comedy,Horror"	4.3	1051
tt1974419	movie	The Neon Demon	The Neon Demon	0	2016	\N	117	"Horror,Thriller"	6.2	85115
tt1974420	movie	Rules Don't Apply	Rules Don't Apply	0	2016	\N	127	"Comedy,Drama,Romance"	5.7	9870
tt1975159	movie	Flight 7500	Flight 7500	0	2014	\N	80	"Drama,Family,Horror"	4.8	15023
tt1975249	movie	Six Bullets	6 Bullets	0	2012	\N	115	"Action,Crime,Drama"	6.1	14040
tt1976000	movie	The Two Faces of January	The Two Faces of January	0	2014	\N	96	"Romance,Thriller"	6.2	29745
tt1976009	movie	Victor Frankenstein	Victor Frankenstein	0	2015	\N	110	"Drama,Horror,Sci-Fi"	6	52746
tt1976989	movie	Love and Honor	Love and Honor	0	2013	\N	100	"Drama,Romance,War"	5.7	8938
tt1977094	movie	Beyond White Space	Beyond White Space	0	2018	\N	93	"Sci-Fi,Thriller"	4.5	1521
tt1977739	movie	Call Girl	Call Girl	0	2012	\N	140	"Drama,Thriller"	6.5	4472
tt1977895	movie	Resolution	Resolution	0	2012	\N	93	"Drama,Horror,Mystery"	6.4	14912
tt1977941	movie	The Cottage	The Cottage	0	2012	\N	88	"Drama,Horror,Thriller"	4.8	1092
tt1978524	movie	The Break Up Man	Schlussmacher	0	2013	\N	110	Comedy	5.6	3513
tt1978532	movie	Someone Marry Barry	Someone Marry Barry	0	2014	\N	87	Comedy	5.8	7365
tt1979172	movie	A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman	A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman	0	2012	\N	85	"Animation,Comedy"	5.9	1617
tt1979283	movie	Nisos 2: To kynigi tou hamenou thisavrou	Nisos 2: To kynigi tou hamenou thisavrou	0	2011	\N	109	Comedy	5.8	1687
tt1979319	movie	Rurouni Kenshin Part I: Origins	Rurôni Kenshin: Meiji kenkaku roman tan	0	2012	\N	134	"Action,Adventure,Drama"	7.5	19841
tt1979320	movie	Rush	Rush	0	2013	\N	123	"Action,Biography,Drama"	8.1	435650
tt1979376	movie	Toy Story 4	Toy Story 4	0	2019	\N	100	"Adventure,Animation,Comedy"	7.8	206875
tt1979388	movie	The Good Dinosaur	The Good Dinosaur	0	2015	\N	93	"Adventure,Animation,Comedy"	6.7	103027
tt1980185	movie	Memory Lane	Memory Lane	0	2012	\N	70	"Crime,Sci-Fi,Thriller"	6.1	1213
tt1980209	movie	Pain & Gain	Pain & Gain	0	2013	\N	129	"Action,Comedy,Crime"	6.4	201882
tt1980219	movie	Furious	Razend	0	2011	\N	93	Drama	5.2	1298
tt1980929	movie	Begin Again	Begin Again	0	2013	\N	104	"Comedy,Drama,Music"	7.4	144365
tt1980986	movie	Housefull 2	Housefull 2	0	2012	\N	145	"Action,Comedy,Musical"	5.3	13277
tt1981057	movie	Sameer & Shaheer & Baheer	Samir wa Shahir wa Bahir	0	2010	\N	92	"Comedy,Drama,Fantasy"	7.3	1532
tt1981080	movie	Tai ji 1: Cong ling kai shi	Tai ji 1: Cong ling kai shi	0	2012	\N	100	"Action,Adventure,Drama"	6.1	4829
tt1981107	movie	The Young and Prodigious T.S. Spivet	The Young and Prodigious T.S. Spivet	0	2013	\N	105	"Adventure,Comedy,Drama"	7.1	17217
tt1981115	movie	Thor: The Dark World	Thor: The Dark World	0	2013	\N	112	"Action,Adventure,Fantasy"	6.9	601028
tt1981128	movie	Geostorm	Geostorm	0	2017	\N	109	"Action,Sci-Fi,Thriller"	5.3	95945
tt1981140	movie	Wasteland	The Rise	0	2012	\N	108	"Crime,Drama,Thriller"	6.5	3566
tt1981677	movie	Pitch Perfect	Pitch Perfect	0	2012	\N	112	"Comedy,Music,Romance"	7.1	278183
tt1982759	movie	Le Sequel	Le Sequel	0	2016	\N	90	"Comedy,Horror,Sci-Fi"	6.5	1188
tt1982848	movie	18 Days	Tamantashar Yom	0	2011	\N	125	"Comedy,Drama"	7.4	1215
tt1982882	movie	True Bloodthirst	True Bloodthirst	0	2012	\N	90	"Action,Horror,Sci-Fi"	4.2	1550
tt1984110	movie	Among Friends	Among Friends	0	2012	\N	80	"Comedy,Horror"	4.5	1579
tt1984153	movie	Excision	Excision	0	2012	\N	81	"Comedy,Drama,Horror"	6.1	20936
tt1984177	movie	White: The Melody of the Curse	Hwa-i-teu: Jeo-woo-eui mel-lo-di	0	2011	\N	106	"Horror,Music,Mystery"	6	1359
tt1985017	movie	Atlas Shrugged II: The Strike	Atlas Shrugged II: The Strike	0	2012	\N	111	"Drama,Mystery,Sci-Fi"	5.4	6805
tt1985019	movie	Austenland	Austenland	0	2013	\N	97	"Comedy,Romance"	6.3	19368
tt1985266	movie	No Men Allowed	Vorood-e-Aghayan Mamnoo	0	2011	\N	102	"Comedy,Drama,Romance"	6.7	5701
tt1985949	movie	The Angry Birds Movie	Angry Birds	0	2016	\N	97	"Action,Adventure,Animation"	6.3	80993
tt1985966	movie	Cloudy with a Chance of Meatballs 2	Cloudy with a Chance of Meatballs 2	0	2013	\N	95	"Adventure,Animation,Comedy"	6.4	91653
tt1985981	movie	Desi Boyz	Desi Boyz	0	2011	\N	122	"Comedy,Drama"	5.7	13005
tt1986180	movie	The Test	The Test	0	2012	\N	89	Comedy	6	1122
tt1986202	movie	Whispers	Whispers	0	2015	\N	90	"Drama,Horror,Thriller"	4.3	8850
tt1986843	movie	Un plan parfait	Un plan parfait	0	2012	\N	104	"Adventure,Comedy,Romance"	6.3	8533
tt1986857	movie	Hijacked	Hijacked	0	2012	\N	86	"Action,Crime,Thriller"	3.8	3543
tt1986953	movie	Storage 24	Storage 24	0	2012	\N	87	"Action,Horror,Mystery"	4.5	6689
tt1987018	movie	A Happy Event	Un heureux événement	0	2011	\N	107	"Comedy,Drama"	6.6	4277
tt1987680	movie	The Upside	The Upside	0	2017	\N	126	"Comedy,Drama"	7	46667
tt1988573	movie	Trap.com	Cilada.com	0	2011	\N	95	"Comedy,Romance"	5.1	1912
tt1988621	movie	Exists	Exists	0	2014	\N	81	"Horror,Thriller"	5.2	8388
tt1988774	movie	Salt n' Pepper	Salt n' Pepper	0	2011	\N	118	"Comedy,Drama,Romance"	7.4	1779
tt1988781	movie	7 Below	7 Below	0	2012	\N	90	Horror	3.1	3878
tt1989475	movie	Chained	Chained	0	2012	\N	94	"Crime,Drama,Horror"	6.4	16547
tt1989485	movie	Dead Before Dawn 3D	Dead Before Dawn 3D	0	2012	\N	88	"Adventure,Comedy,Horror"	4.7	3368
tt1989593	movie	Red Hook Summer	Red Hook Summer	0	2012	\N	121	Drama	5	1668
tt1989712	movie	In Another Country	Da-reun na-ra-e-seo	0	2012	\N	89	Drama	6.4	3001
tt1990181	movie	Brake	Brake	0	2012	\N	92	Thriller	6.1	11415
tt1990216	movie	El Gringo	El Gringo	0	2012	\N	99	"Action,Drama"	5.4	5904
tt1990217	movie	The Artist and the Model	El artista y la modelo	0	2012	\N	105	Drama	6.6	1591
tt1990314	movie	Robot & Frank	Robot & Frank	0	2012	\N	89	"Comedy,Crime,Drama"	7.1	62034
tt1990352	movie	The Island President	The Island President	0	2011	\N	101	Documentary	7.2	1161
tt1991031	movie	Digging Up the Marrow	Digging Up the Marrow	0	2014	\N	89	"Biography,Comedy,Drama"	5.8	4775
tt1991245	movie	Chernobyl Diaries	Chernobyl Diaries	0	2012	\N	86	"Horror,Mystery,Thriller"	5	64053
tt1992138	movie	Force	Force	0	2011	\N	137	"Action,Crime,Drama"	6.4	7128
tt1992193	movie	Pandora's Promise	Pandora's Promise	0	2013	\N	87	Documentary	7.4	1823
tt1992258	movie	Tower Block	Tower Block	0	2012	\N	90	Thriller	5.9	5189
tt1993391	movie	10 Rules for Sleeping Around	10 Rules for Sleeping Around	0	2013	\N	94	"Comedy,Romance"	3.7	2780
tt1993396	movie	Toxin	Toxin	0	2015	\N	77	"Drama,Horror,Sci-Fi"	2.7	1018
tt1995260	movie	Battlefield America	Battlefield America	0	2012	\N	106	"Drama,Musical"	2.7	1417
tt1995304	movie	Fat Kid Rules the World	Fat Kid Rules the World	0	2012	\N	98	"Comedy,Drama"	6.5	3215
tt1995329	movie	I Want Your Love	I Want Your Love	0	2012	\N	71	"Drama,Romance"	5.1	1217
tt1995341	movie	It's a Disaster	It's a Disaster	0	2012	\N	88	"Comedy,Drama"	6.4	10535
tt1995390	movie	Our Kind of Traitor	Our Kind of Traitor	0	2016	\N	108	"Crime,Drama,Thriller"	6.2	20459
tt1996226	movie	Darling Nikki	Darling Nikki	0	2019	\N	62	Drama	6.7	2196
tt1996264	movie	"For a Good Time, Call..."	"For a Good Time, Call..."	0	2012	\N	85	Comedy	6	15720
tt1996310	movie	Lore	Lore	0	2012	\N	109	"Drama,Romance,War"	7.1	14354
tt1997291	movie	Penniless	Bi pooli	0	2009	\N	108	"Drama,Romance"	6.4	2154
tt1997455	movie	Naadodigal	Naadodigal	0	2009	\N	161	"Action,Comedy,Drama"	7.7	1131
tt1998204	movie	Home from Home: Chronicle of a Vision	Die andere Heimat - Chronik einer Sehnsucht	0	2013	\N	231	"Drama,History"	7.9	1330
tt1999167	movie	Naruto Shippuden the Movie: Blood Prison	Gekijouban Naruto: Buraddo purizun	0	2011	\N	108	"Action,Animation,Comedy"	7.3	4311
tt1999192	movie	Kevin Hart: Laugh at My Pain	Kevin Hart: Laugh at My Pain	0	2011	\N	89	"Comedy,Documentary"	7.4	5776
tt1999890	movie	Hell Fest	Hell Fest	0	2018	\N	89	"Horror,Thriller"	5.5	14322
tt1999910	movie	Kireedam	Kireedam	0	2007	\N	156	"Action,Drama"	6.6	1562
tt1999987	movie	Breathe In	Breathe In	0	2013	\N	98	"Drama,Romance"	6.4	14281
tt1999995	movie	Would You Rather	Would You Rather	0	2012	\N	93	"Horror,Thriller"	5.7	38081
tt2002718	movie	Machete Kills	Machete Kills	0	2013	\N	107	"Action,Crime,Thriller"	5.6	75020
tt2002868	movie	Anegan	Anegan	0	2015	\N	154	"Action,Romance,Thriller"	6.7	2960
tt2004191	movie	Chaappa Kurish	Chaappa Kurish	0	2011	\N	123	Drama	7.1	1145
tt2004279	movie	The Adopted	Les adoptés	0	2011	\N	100	Drama	6.8	1446
tt2004304	movie	Mission Blue	Mission Blue	0	2014	\N	95	"Documentary,Drama"	7.9	1675
tt2004420	movie	Neighbors	Neighbors	0	2014	\N	97	Comedy	6.3	288631
tt2004432	movie	Wolf Creek 2	Wolf Creek 2	0	2013	\N	106	"Action,Horror,Thriller"	6.1	18202
tt2005151	movie	War Dogs	War Dogs	0	2016	\N	114	"Biography,Comedy,Crime"	7.1	181799
tt2005164	movie	Breathless	Breathless	0	2012	\N	92	"Comedy,Thriller"	5.1	1350
tt2005363	movie	Tekken: Blood Vengeance	Tekken: Buraddo benjensu	0	2011	\N	100	"Action,Animation,Sci-Fi"	5.8	5238
tt2005374	movie	The Frozen Ground	The Frozen Ground	0	2013	\N	105	"Crime,Thriller"	6.4	58901
tt2006040	movie	A Fantastic Fear of Everything	A Fantastic Fear of Everything	0	2012	\N	100	"Comedy,Horror"	5.8	14103
tt2006295	movie	The 33	The 33	0	2015	\N	127	"Biography,Drama,History"	6.9	35991
tt2006721	movie	Divorce Invitation	Divorce Invitation	0	2012	\N	110	"Comedy,Romance"	4.6	1417
tt2006753	movie	Heavenly Sword	Heavenly Sword	0	2014	\N	85	"Action,Adventure,Animation"	5.3	1869
tt2006801	movie	Night of the Living Dead: Resurrection	Night of the Living Dead: Resurrection	0	2012	\N	86	Horror	2.5	1345
tt2006810	movie	Papadopoulos & Sons	Papadopoulos & Sons	0	2012	\N	105	"Comedy,Drama"	6	2322
tt2007360	movie	Computer Chess	Computer Chess	0	2013	\N	92	Comedy	6.3	4388
tt2007387	movie	The Front Line	Go-ji-jeon	0	2011	\N	133	"Action,Drama,History"	7.4	6013
tt2007413	movie	Quick	Kwik	0	2011	\N	115	"Action,Comedy,Crime"	5.8	1029
tt2007993	movie	Warriors of the Rainbow: Seediq Bale I	Sai de ke · ba lai: Tai yang qi	0	2011	\N	144	"Action,Drama,History"	7.5	6618
tt2008006	movie	A Simple Life	Tou ze	0	2011	\N	118	Drama	7.6	5357
tt2008513	movie	First Position	First Position	0	2011	\N	95	Documentary	7.6	3286
tt2008562	movie	Le grand soir	Le grand soir	0	2012	\N	92	Comedy	5.9	1873
tt2010914	movie	Behzat Ç.: Seni Kalbime Gömdüm	Behzat Ç.: Seni Kalbime Gömdüm	0	2011	\N	110	"Action,Crime,Mystery"	7.6	9516
tt2010976	movie	Devoured	Devoured	0	2012	\N	89	"Drama,Horror,Thriller"	5.4	1536
tt2011159	movie	No Good Deed	No Good Deed	0	2014	\N	84	Thriller	5.6	18864
tt2011223	movie	Scenes from a Gay Marriage	Scenes from a Gay Marriage	0	2012	\N	83	"Comedy,Drama,Romance"	5.2	1388
tt2011276	movie	Banshee Chapter	Banshee Chapter	0	2013	\N	87	"Horror,Mystery,Sci-Fi"	5.5	9279
tt2011300	movie	The Kitchen	The Kitchen	0	2012	\N	80	"Comedy,Drama"	5	1520
tt2011311	movie	The Outsider	The Outsider	0	2018	\N	120	"Action,Crime,Drama"	6.3	20998
tt2011953	movie	Keep the Lights On	Keep the Lights On	0	2012	\N	101	"Drama,Romance"	6.4	5387
tt2011971	movie	Monsieur Lazhar	Monsieur Lazhar	0	2011	\N	95	"Comedy,Drama"	7.5	19281
tt2012011	movie	Scenic Route	Scenic Route	0	2013	\N	82	"Drama,Thriller"	6.5	10370
tt2012665	movie	Repentance	Repentance	0	2013	\N	90	"Drama,Horror,Thriller"	4.9	2345
tt2013293	movie	The Wind Rises	Kaze tachinu	0	2013	\N	126	"Animation,Biography,Drama"	7.8	74661
tt2014202	movie	Dawn Rider	Dawn Rider	0	2012	\N	94	Western	4.9	1928
tt2014319	movie	Plan 9	Plan 9	0	2015	\N	103	"Comedy,Horror,Sci-Fi"	4.4	1845
tt2014338	movie	Side by Side	Side by Side	0	2012	\N	99	Documentary	7.6	13051
tt2014346	movie	Somebody Up There Likes Me	Somebody Up There Likes Me	0	2012	\N	76	"Comedy,Romance"	5.8	1524
tt2014392	movie	Violeta Went to Heaven	Violeta se fue a los cielos	0	2011	\N	110	"Biography,Drama,Music"	7.2	2125
tt2015315	movie	Hindsight	Poo-reun so-geum	0	2011	\N	122	"Action,Crime,Drama"	6.3	1216
tt2015381	movie	Guardians of the Galaxy	Guardians of the Galaxy	0	2014	\N	121	"Action,Adventure,Comedy"	8	1050656
tt2016335	movie	Walter	Walter	0	2015	\N	94	"Comedy,Drama"	5.4	1885
tt2016894	movie	Ek Tha Tiger	Ek Tha Tiger	0	2012	\N	132	"Action,Romance,Thriller"	5.5	29156
tt2016940	movie	Man of Tai Chi	Man of Tai Chi	0	2013	\N	105	"Action,Drama"	6.1	35820
tt2017020	movie	The Smurfs 2	The Smurfs 2	0	2013	\N	105	"Adventure,Animation,Comedy"	5.3	38353
tt2017038	movie	All Is Lost	All Is Lost	0	2013	\N	106	"Action,Adventure,Drama"	6.9	76437
tt2017486	movie	Closer to the Moon	Closer to the Moon	0	2014	\N	112	"Comedy,Crime,Drama"	6.9	3907
tt2017561	movie	Journey to the West	Xi you: Xiang mo pian	0	2013	\N	110	"Action,Adventure,Comedy"	6.8	11671
tt2017634	movie	Kink	Kink	0	2013	\N	80	Documentary	6.3	1160
tt2018069	movie	Our House	Our House	0	2018	\N	90	"Drama,Horror,Mystery"	5.3	7113
tt2018079	movie	Jappeloup	Jappeloup	0	2013	\N	130	"Biography,Drama,Sport"	6.7	1514
tt2018086	movie	Camille Claudel 1915	Camille Claudel 1915	0	2013	\N	95	"Biography,Drama"	6.5	3376
tt2022522	movie	Runway	Runway	0	2010	\N	90	Drama	8.2	1303
tt2023453	movie	Diary of a Wimpy Kid: Dog Days	Diary of a Wimpy Kid: Dog Days	0	2012	\N	94	"Comedy,Family"	6.3	22384
tt2023587	movie	Mama	Mama	0	2013	\N	100	"Fantasy,Horror,Thriller"	6.2	169338
tt2023690	movie	Sightseers	Sightseers	0	2012	\N	88	"Adventure,Comedy,Crime"	6.5	26983
tt2024432	movie	Identity Thief	Identity Thief	0	2013	\N	111	"Comedy,Crime,Drama"	5.7	125610
tt2024469	movie	Non-Stop	Non-Stop	0	2014	\N	106	"Action,Mystery,Thriller"	6.9	251156
tt2024506	movie	Straight A's	Straight A's	0	2013	\N	91	"Comedy,Drama"	5.7	4395
tt2024519	movie	The Broken Circle Breakdown	The Broken Circle Breakdown	0	2012	\N	111	"Drama,Music,Romance"	7.7	39565
tt2024521	movie	My Name Is Lenny	My Name Is Lenny	0	2017	\N	91	"Biography,Drama,Sport"	6.2	2489
tt2024544	movie	12 Years a Slave	12 Years a Slave	0	2013	\N	134	"Biography,Drama,History"	8.1	645421
tt2025506	movie	Blind	Beul-la-in-deu	0	2011	\N	111	"Action,Crime,Drama"	6.8	2575
tt2025526	movie	War of the Arrows	Choi-jong-byeong-gi hwal	0	2011	\N	122	"Action,Adventure"	7.2	11275
tt2025667	movie	Smiley	Smiley	0	2012	\N	95	"Horror,Mystery,Thriller"	3.4	8608
tt2025690	movie	The Finest Hours	The Finest Hours	0	2016	\N	117	"Action,Drama,History"	6.8	62376
tt2027064	movie	Blue Caprice	Blue Caprice	0	2013	\N	93	"Biography,Crime,Drama"	6	5473
tt2027136	movie	Kristy	Kristy	0	2014	\N	86	"Horror,Thriller"	5.9	7521
tt2027138	movie	Kyaa Super Kool Hain Hum	Kyaa Super Kool Hain Hum	0	2012	\N	136	Comedy	4.9	3710
tt2027140	movie	Mood Indigo	L'écume des jours	0	2013	\N	131	"Comedy,Drama,Fantasy"	6.5	15265
tt2027154	movie	Love Bite	Love Bite	0	2012	\N	91	"Comedy,Horror,Romance"	4.5	1424
tt2027178	movie	The Man from the Future	O Homem do Futuro	0	2011	\N	106	"Comedy,Fantasy,Romance"	7	5917
tt2027231	movie	Perfect Sisters	Perfect Sisters	0	2014	\N	96	"Crime,Drama,Thriller"	5.6	6332
tt2027265	movie	A Better Life	Une vie meilleure	0	2011	\N	110	Drama	6.6	1635
tt2028530	movie	Paradise Lost 3: Purgatory	Paradise Lost 3: Purgatory	0	2011	\N	121	"Crime,Documentary"	8.1	9333
tt2032557	movie	The Reluctant Fundamentalist	The Reluctant Fundamentalist	0	2012	\N	130	"Drama,Thriller"	6.9	13402
tt2032572	movie	USS Indianapolis: Men of Courage	USS Indianapolis: Men of Courage	0	2016	\N	128	"Action,Drama,History"	5.3	11570
tt2033981	movie	Downloaded	Downloaded	0	2013	\N	107	Documentary	6.9	2669
tt2033997	movie	Future Lasts Forever	Gelecek Uzun Sürer	0	2011	\N	108	Drama	6.8	1181
tt2034026	movie	Kanchana: Muni 2	Kanchana: Muni 2	0	2011	\N	171	"Action,Comedy,Horror"	6.6	1461
tt2034031	movie	Laggies	Laggies	0	2014	\N	99	"Comedy,Drama,Romance"	6.4	42078
tt2034139	movie	The Last Exorcism Part II	The Last Exorcism Part II	0	2013	\N	88	"Horror,Thriller"	4	15740
tt2034176	movie	Redcon-1	Redcon-1	0	2018	\N	118	"Action,Horror,Thriller"	4.2	2731
tt2034761	movie	Journey to the Christmas Star	Reisen til julestjernen	0	2012	\N	80	"Adventure,Family,Fantasy"	5.8	1313
tt2034800	movie	The Great Wall	The Great Wall	0	2016	\N	103	"Action,Adventure,Fantasy"	5.9	126044
tt2035630	movie	Starlet	Starlet	0	2012	\N	103	Drama	6.9	6983
tt2035670	movie	The Wedding Video	The Wedding Video	0	2012	\N	94	Comedy	5.4	2285
tt2036376	movie	Girls Against Boys	Girls Against Boys	0	2012	\N	93	"Drama,Horror,Thriller"	4.8	3481
tt2036388	movie	Shun Li and the Poet	Io sono Li	0	2011	\N	98	Drama	7.2	1765
tt2036408	movie	Mann tut was Mann kann	Mann tut was Mann kann	0	2012	\N	108	Comedy	6	1125
tt2036416	movie	You Are the Apple of My Eye	"Na xie nian, wo men yi qi zhui de nu hai"	0	2011	\N	109	"Comedy,Drama,Romance"	7.6	9349
tt2039338	movie	Flatliners	Flatliners	0	2017	\N	109	"Drama,Horror,Mystery"	5.2	43048
tt2039345	movie	Grand Piano	Grand Piano	0	2013	\N	90	"Drama,Music,Mystery"	5.9	17566
tt2039369	movie	The Dognapper	Mato Sem Cachorro	0	2013	\N	101	"Comedy,Romance"	5.9	1124
tt2039393	movie	The Gambler	The Gambler	0	2014	\N	111	"Crime,Drama,Thriller"	6.1	66494
tt2040281	movie	Beauty Is Embarrassing	Beauty Is Embarrassing	0	2012	\N	88	"Biography,Comedy,Documentary"	7.4	1131
tt2040367	movie	Expecting	Gus	0	2013	\N	87	"Comedy,Drama"	5.1	1269
tt2040560	movie	The Pact	The Pact	0	2012	\N	89	"Horror,Mystery,Thriller"	5.8	23500
tt2040578	movie	Alien Uprising	U.F.O.	0	2012	\N	101	"Comedy,Horror,Sci-Fi"	3.1	3299
tt2040605	movie	You're My Pet	Neo-neun Pet	0	2011	\N	110	"Comedy,Romance"	5.8	1040
tt2041331	movie	sxtape	sxtape	0	2013	\N	82	Horror	3.3	1796
tt2041488	movie	Thunderstruck	Thunderstruck	0	2012	\N	94	"Comedy,Family,Fantasy"	5.1	4808
tt2041510	movie	The Maladjusted	The Maladjusted	0	2013	\N	103	"Comedy,Drama"	6.1	2446
tt2042568	movie	Inside Llewyn Davis	Inside Llewyn Davis	0	2013	\N	104	"Comedy,Drama,Music"	7.5	140897
tt2042583	movie	The Golden Dream	La jaula de oro	0	2013	\N	108	Drama	7.7	4565
